,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
804,2011-06-10,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.14055399999999998,Washington SW,54,128,182
805,2011-06-11,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,Arlington,87,147,234
806,2011-06-11,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,Washington NE,91,334,425
807,2011-06-11,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,Washington NW,1295,2297,3592
808,2011-06-11,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,Washington SE,125,308,433
809,2011-06-11,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,Washington SW,129,88,217
810,2011-06-12,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.16356700000000002,Arlington,83,107,190
811,2011-06-12,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.16356700000000002,Washington NE,105,287,392
812,2011-06-12,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.16356700000000002,Washington NW,1084,2214,3298
813,2011-06-12,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.16356700000000002,Washington SE,84,258,342
814,2011-06-12,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.16356700000000002,Washington SW,111,74,185
815,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,Arlington,73,249,322
816,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,Washington NE,59,415,474
817,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,Washington NW,615,2974,3589
818,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,Washington SE,42,280,322
819,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,Washington SW,74,188,262
820,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,Arlington,62,206,268
821,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,Washington NE,46,415,461
822,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,Washington NW,548,3028,3576
823,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,Washington SE,38,298,336
824,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,Washington SW,32,156,188
825,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.16791199999999998,Arlington,53,216,269
826,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.16791199999999998,Washington NE,45,491,536
827,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.16791199999999998,Washington NW,563,3145,3708
828,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.16791199999999998,Washington SE,51,340,391
829,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.16791199999999998,Washington SW,57,162,219
830,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.20647100000000002,Arlington,43,176,219
831,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.20647100000000002,Washington NE,58,347,405
832,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.20647100000000002,Washington NW,381,2329,2710
833,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.20647100000000002,Washington SE,40,221,261
834,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.20647100000000002,Washington SW,22,108,130
835,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,Arlington,48,203,251
836,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,Washington NE,79,426,505
837,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,Washington NW,583,2842,3425
838,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,Washington SE,64,289,353
839,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,Washington SW,88,150,238
840,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.11940799999999999,Arlington,123,138,261
841,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.11940799999999999,Washington NE,115,394,509
842,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.11940799999999999,Washington NW,1335,2320,3655
843,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.11940799999999999,Washington SE,120,289,409
844,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.11940799999999999,Washington SW,113,107,220
845,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,Arlington,141,110,251
846,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,Washington NE,119,363,482
847,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,Washington NW,1167,2223,3390
848,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,Washington SE,107,260,367
849,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,Washington SW,104,82,186
850,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,Arlington,58,165,223
851,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,Washington NE,43,302,345
852,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,Washington NW,516,2494,3010
853,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,Washington SE,24,187,211
854,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,Washington SW,56,122,178
855,2011-06-21,3,0,6,0,2,1,2,0.680833,0.637646,0.770417,0.171025,Arlington,41,247,288
856,2011-06-21,3,0,6,0,2,1,2,0.680833,0.637646,0.770417,0.171025,Washington NE,64,407,471
857,2011-06-21,3,0,6,0,2,1,2,0.680833,0.637646,0.770417,0.171025,Washington NW,569,2908,3477
858,2011-06-21,3,0,6,0,2,1,2,0.680833,0.637646,0.770417,0.171025,Washington SE,45,282,327
859,2011-06-21,3,0,6,0,2,1,2,0.680833,0.637646,0.770417,0.171025,Washington SW,51,155,206
860,2011-06-22,3,0,6,0,3,1,1,0.733333,0.693829,0.7075,0.172262,Arlington,34,205,239
861,2011-06-22,3,0,6,0,3,1,1,0.733333,0.693829,0.7075,0.172262,Washington NE,56,402,458
862,2011-06-22,3,0,6,0,3,1,1,0.733333,0.693829,0.7075,0.172262,Washington NW,480,2764,3244
863,2011-06-22,3,0,6,0,3,1,1,0.733333,0.693829,0.7075,0.172262,Washington SE,35,271,306
864,2011-06-22,3,0,6,0,3,1,1,0.733333,0.693829,0.7075,0.172262,Washington SW,50,148,198
865,2011-06-23,3,0,6,0,4,1,2,0.728333,0.693833,0.703333,0.238804,Arlington,52,205,257
866,2011-06-23,3,0,6,0,4,1,2,0.728333,0.693833,0.703333,0.238804,Washington NE,73,397,470
867,2011-06-23,3,0,6,0,4,1,2,0.728333,0.693833,0.703333,0.238804,Washington NW,524,2997,3521
868,2011-06-23,3,0,6,0,4,1,2,0.728333,0.693833,0.703333,0.238804,Washington SE,45,255,300
869,2011-06-23,3,0,6,0,4,1,2,0.728333,0.693833,0.703333,0.238804,Washington SW,51,125,176
870,2011-06-24,3,0,6,0,5,1,1,0.724167,0.656583,0.573333,0.222025,Arlington,77,188,265
871,2011-06-24,3,0,6,0,5,1,1,0.724167,0.656583,0.573333,0.222025,Washington NE,70,398,468
872,2011-06-24,3,0,6,0,5,1,1,0.724167,0.656583,0.573333,0.222025,Washington NW,685,2935,3620
873,2011-06-24,3,0,6,0,5,1,1,0.724167,0.656583,0.573333,0.222025,Washington SE,69,285,354
874,2011-06-24,3,0,6,0,5,1,1,0.724167,0.656583,0.573333,0.222025,Washington SW,68,155,223
875,2011-06-25,3,0,6,0,6,0,1,0.695,0.643313,0.483333,0.209571,Arlington,116,144,260
876,2011-06-25,3,0,6,0,6,0,1,0.695,0.643313,0.483333,0.209571,Washington NE,153,356,509
877,2011-06-25,3,0,6,0,6,0,1,0.695,0.643313,0.483333,0.209571,Washington NW,1252,2418,3670
878,2011-06-25,3,0,6,0,6,0,1,0.695,0.643313,0.483333,0.209571,Washington SE,115,291,406
879,2011-06-25,3,0,6,0,6,0,1,0.695,0.643313,0.483333,0.209571,Washington SW,145,124,269
880,2011-06-26,3,0,6,0,0,0,1,0.68,0.637629,0.513333,0.09453330000000001,Arlington,128,133,261
881,2011-06-26,3,0,6,0,0,0,1,0.68,0.637629,0.513333,0.09453330000000001,Washington NE,118,321,439
882,2011-06-26,3,0,6,0,0,0,1,0.68,0.637629,0.513333,0.09453330000000001,Washington NW,1408,2501,3909
883,2011-06-26,3,0,6,0,0,0,1,0.68,0.637629,0.513333,0.09453330000000001,Washington SE,118,270,388
884,2011-06-26,3,0,6,0,0,0,1,0.68,0.637629,0.513333,0.09453330000000001,Washington SW,146,98,244
885,2011-06-27,3,0,6,0,1,1,2,0.6825,0.637004,0.658333,0.10758800000000002,Arlington,45,216,261
886,2011-06-27,3,0,6,0,1,1,2,0.6825,0.637004,0.658333,0.10758800000000002,Washington NE,39,406,445
887,2011-06-27,3,0,6,0,1,1,2,0.6825,0.637004,0.658333,0.10758800000000002,Washington NW,636,2768,3404
888,2011-06-27,3,0,6,0,1,1,2,0.6825,0.637004,0.658333,0.10758800000000002,Washington SE,52,263,315
889,2011-06-27,3,0,6,0,1,1,2,0.6825,0.637004,0.658333,0.10758800000000002,Washington SW,81,149,230
890,2011-06-28,3,0,6,0,2,1,1,0.744167,0.692558,0.634167,0.144283,Arlington,52,197,249
891,2011-06-28,3,0,6,0,2,1,1,0.744167,0.692558,0.634167,0.144283,Washington NE,40,353,393
892,2011-06-28,3,0,6,0,2,1,1,0.744167,0.692558,0.634167,0.144283,Washington NW,585,2889,3474
893,2011-06-28,3,0,6,0,2,1,1,0.744167,0.692558,0.634167,0.144283,Washington SE,21,258,279
894,2011-06-28,3,0,6,0,2,1,1,0.744167,0.692558,0.634167,0.144283,Washington SW,31,154,185
895,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,Arlington,50,244,294
896,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,Washington NE,39,441,480
897,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,Washington NW,678,3150,3828
898,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,Washington SE,30,301,331
899,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,Washington SW,51,171,222
900,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.18531199999999998,Arlington,61,209,270
901,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.18531199999999998,Washington NE,71,435,506
902,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.18531199999999998,Washington NW,777,3340,4117
903,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.18531199999999998,Washington SE,40,272,312
904,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.18531199999999998,Washington SW,75,176,251
905,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.10260799999999999,Arlington,75,221,296
906,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.10260799999999999,Washington NE,87,421,508
907,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.10260799999999999,Washington NW,930,2916,3846
908,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.10260799999999999,Washington SE,63,345,408
909,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.10260799999999999,Washington SW,89,149,238
910,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.11506199999999998,Arlington,122,106,228
911,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.11506199999999998,Washington NE,165,369,534
912,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.11506199999999998,Washington NW,1595,1940,3535
913,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.11506199999999998,Washington SE,154,333,487
914,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.11506199999999998,Washington SW,168,100,268
915,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,Arlington,126,69,195
916,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,Washington NE,155,281,436
917,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,Washington NW,1693,1664,3357
918,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,Washington SE,128,230,358
919,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,Washington SW,177,68,245
920,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.08147919999999999,Arlington,231,133,364
921,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.08147919999999999,Washington NE,149,349,498
922,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.08147919999999999,Washington NW,2282,1992,4274
923,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.08147919999999999,Washington SE,163,311,474
924,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.08147919999999999,Washington SW,235,130,365
925,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.12625799999999998,Arlington,41,196,237
926,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.12625799999999998,Washington NE,51,387,438
927,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.12625799999999998,Washington NW,786,2598,3384
928,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.12625799999999998,Washington SE,49,266,315
929,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.12625799999999998,Washington SW,103,137,240
930,2011-07-06,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,Arlington,37,201,238
931,2011-07-06,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,Washington NE,35,375,410
932,2011-07-06,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,Washington NW,624,2809,3433
933,2011-07-06,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,Washington SE,31,264,295
934,2011-07-06,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,Washington SW,56,137,193
935,2011-07-07,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,Arlington,36,205,241
936,2011-07-07,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,Washington NE,37,384,421
937,2011-07-07,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,Washington NW,593,2762,3355
938,2011-07-07,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,Washington SE,37,254,291
939,2011-07-07,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,Washington SW,51,148,199
940,2011-07-08,3,0,7,0,5,1,2,0.709167,0.6704829999999999,0.757917,0.225129,Arlington,31,127,158
941,2011-07-08,3,0,7,0,5,1,2,0.709167,0.6704829999999999,0.757917,0.225129,Washington NE,30,341,371
942,2011-07-08,3,0,7,0,5,1,2,0.709167,0.6704829999999999,0.757917,0.225129,Washington NW,543,2493,3036
943,2011-07-08,3,0,7,0,5,1,2,0.709167,0.6704829999999999,0.757917,0.225129,Washington SE,38,231,269
944,2011-07-08,3,0,7,0,5,1,2,0.709167,0.6704829999999999,0.757917,0.225129,Washington SW,47,98,145
945,2011-07-09,3,0,7,0,6,0,1,0.733333,0.664158,0.609167,0.16791199999999998,Arlington,122,94,216
946,2011-07-09,3,0,7,0,6,0,1,0.733333,0.664158,0.609167,0.16791199999999998,Washington NE,112,383,495
947,2011-07-09,3,0,7,0,6,0,1,0.733333,0.664158,0.609167,0.16791199999999998,Washington NW,1489,2385,3874
948,2011-07-09,3,0,7,0,6,0,1,0.733333,0.664158,0.609167,0.16791199999999998,Washington SE,122,303,425
949,2011-07-09,3,0,7,0,6,0,1,0.733333,0.664158,0.609167,0.16791199999999998,Washington SW,142,116,258
950,2011-07-10,3,0,7,0,0,0,1,0.7475,0.690025,0.578333,0.183471,Arlington,73,102,175
951,2011-07-10,3,0,7,0,0,0,1,0.7475,0.690025,0.578333,0.183471,Washington NE,112,331,443
952,2011-07-10,3,0,7,0,0,0,1,0.7475,0.690025,0.578333,0.183471,Washington NW,1325,2285,3610
953,2011-07-10,3,0,7,0,0,0,1,0.7475,0.690025,0.578333,0.183471,Washington SE,117,281,398
954,2011-07-10,3,0,7,0,0,0,1,0.7475,0.690025,0.578333,0.183471,Washington SW,117,84,201
955,2011-07-11,3,0,7,0,1,1,1,0.7625,0.729804,0.635833,0.282337,Arlington,50,183,233
956,2011-07-11,3,0,7,0,1,1,1,0.7625,0.729804,0.635833,0.282337,Washington NE,49,317,366
957,2011-07-11,3,0,7,0,1,1,1,0.7625,0.729804,0.635833,0.282337,Washington NW,524,2479,3003
958,2011-07-11,3,0,7,0,1,1,1,0.7625,0.729804,0.635833,0.282337,Washington SE,31,211,242
959,2011-07-11,3,0,7,0,1,1,1,0.7625,0.729804,0.635833,0.282337,Washington SW,66,130,196
960,2011-07-12,3,0,7,0,2,1,1,0.794167,0.739275,0.559167,0.200254,Arlington,26,217,243
961,2011-07-12,3,0,7,0,2,1,1,0.794167,0.739275,0.559167,0.200254,Washington NE,30,353,383
962,2011-07-12,3,0,7,0,2,1,1,0.794167,0.739275,0.559167,0.200254,Washington NW,522,2632,3154
963,2011-07-12,3,0,7,0,2,1,1,0.794167,0.739275,0.559167,0.200254,Washington SE,23,216,239
964,2011-07-12,3,0,7,0,2,1,1,0.794167,0.739275,0.559167,0.200254,Washington SW,60,128,188
965,2011-07-13,3,0,7,0,3,1,1,0.746667,0.689404,0.631667,0.14613299999999999,Arlington,57,186,243
966,2011-07-13,3,0,7,0,3,1,1,0.746667,0.689404,0.631667,0.14613299999999999,Washington NE,48,365,413
967,2011-07-13,3,0,7,0,3,1,1,0.746667,0.689404,0.631667,0.14613299999999999,Washington NW,542,2635,3177
968,2011-07-13,3,0,7,0,3,1,1,0.746667,0.689404,0.631667,0.14613299999999999,Washington SE,36,243,279
969,2011-07-13,3,0,7,0,3,1,1,0.746667,0.689404,0.631667,0.14613299999999999,Washington SW,62,115,177
970,2011-07-14,3,0,7,0,4,1,1,0.680833,0.635104,0.47625,0.24066700000000002,Arlington,53,239,292
971,2011-07-14,3,0,7,0,4,1,1,0.680833,0.635104,0.47625,0.24066700000000002,Washington NE,60,429,489
972,2011-07-14,3,0,7,0,4,1,1,0.680833,0.635104,0.47625,0.24066700000000002,Washington NW,662,2971,3633
973,2011-07-14,3,0,7,0,4,1,1,0.680833,0.635104,0.47625,0.24066700000000002,Washington SE,61,310,371
974,2011-07-14,3,0,7,0,4,1,1,0.680833,0.635104,0.47625,0.24066700000000002,Washington SW,52,180,232
975,2011-07-15,3,0,7,0,5,1,1,0.663333,0.624371,0.59125,0.182833,Arlington,71,199,270
976,2011-07-15,3,0,7,0,5,1,1,0.663333,0.624371,0.59125,0.182833,Washington NE,83,439,522
977,2011-07-15,3,0,7,0,5,1,1,0.663333,0.624371,0.59125,0.182833,Washington NW,969,2999,3968
978,2011-07-15,3,0,7,0,5,1,1,0.663333,0.624371,0.59125,0.182833,Washington SE,80,342,422
979,2011-07-15,3,0,7,0,5,1,1,0.663333,0.624371,0.59125,0.182833,Washington SW,115,178,293
980,2011-07-16,3,0,7,0,6,0,1,0.686667,0.638263,0.585,0.208342,Arlington,195,106,301
981,2011-07-16,3,0,7,0,6,0,1,0.686667,0.638263,0.585,0.208342,Washington NE,136,388,524
982,2011-07-16,3,0,7,0,6,0,1,0.686667,0.638263,0.585,0.208342,Washington NW,1754,2526,4280
983,2011-07-16,3,0,7,0,6,0,1,0.686667,0.638263,0.585,0.208342,Washington SE,158,299,457
984,2011-07-16,3,0,7,0,6,0,1,0.686667,0.638263,0.585,0.208342,Washington SW,174,111,285
985,2011-07-17,3,0,7,0,0,0,1,0.719167,0.669833,0.604167,0.245033,Arlington,138,96,234
986,2011-07-17,3,0,7,0,0,0,1,0.719167,0.669833,0.604167,0.245033,Washington NE,112,339,451
987,2011-07-17,3,0,7,0,0,0,1,0.719167,0.669833,0.604167,0.245033,Washington NW,1510,2470,3980
988,2011-07-17,3,0,7,0,0,0,1,0.719167,0.669833,0.604167,0.245033,Washington SE,137,250,387
989,2011-07-17,3,0,7,0,0,0,1,0.719167,0.669833,0.604167,0.245033,Washington SW,108,85,193
990,2011-07-18,3,0,7,0,1,1,1,0.746667,0.703925,0.65125,0.215804,Arlington,33,228,261
991,2011-07-18,3,0,7,0,1,1,1,0.746667,0.703925,0.65125,0.215804,Washington NE,47,331,378
992,2011-07-18,3,0,7,0,1,1,1,0.746667,0.703925,0.65125,0.215804,Washington NW,639,2627,3266
993,2011-07-18,3,0,7,0,1,1,1,0.746667,0.703925,0.65125,0.215804,Washington SE,47,247,294
994,2011-07-18,3,0,7,0,1,1,1,0.746667,0.703925,0.65125,0.215804,Washington SW,75,130,205
995,2011-07-19,3,0,7,0,2,1,1,0.776667,0.747479,0.650417,0.1306,Arlington,46,219,265
996,2011-07-19,3,0,7,0,2,1,1,0.776667,0.747479,0.650417,0.1306,Washington NE,55,372,427
997,2011-07-19,3,0,7,0,2,1,1,0.776667,0.747479,0.650417,0.1306,Washington NW,585,2739,3324
998,2011-07-19,3,0,7,0,2,1,1,0.776667,0.747479,0.650417,0.1306,Washington SE,29,269,298
999,2011-07-19,3,0,7,0,2,1,1,0.776667,0.747479,0.650417,0.1306,Washington SW,36,119,155
1000,2011-07-20,3,0,7,0,3,1,1,0.768333,0.74685,0.707083,0.113817,Arlington,24,223,247
1001,2011-07-20,3,0,7,0,3,1,1,0.768333,0.74685,0.707083,0.113817,Washington NE,48,403,451
1002,2011-07-20,3,0,7,0,3,1,1,0.768333,0.74685,0.707083,0.113817,Washington NW,523,2655,3178
1003,2011-07-20,3,0,7,0,3,1,1,0.768333,0.74685,0.707083,0.113817,Washington SE,19,235,254
1004,2011-07-20,3,0,7,0,3,1,1,0.768333,0.74685,0.707083,0.113817,Washington SW,29,114,143
1005,2011-07-21,3,0,7,0,4,1,2,0.815,0.826371,0.69125,0.222021,Arlington,28,189,217
1006,2011-07-21,3,0,7,0,4,1,2,0.815,0.826371,0.69125,0.222021,Washington NE,39,324,363
1007,2011-07-21,3,0,7,0,4,1,2,0.815,0.826371,0.69125,0.222021,Washington NW,498,2281,2779
1008,2011-07-21,3,0,7,0,4,1,2,0.815,0.826371,0.69125,0.222021,Washington SE,28,201,229
1009,2011-07-21,3,0,7,0,4,1,2,0.815,0.826371,0.69125,0.222021,Washington SW,38,111,149
1010,2011-07-22,3,0,7,0,5,1,1,0.848333,0.8408959999999999,0.580417,0.1331,Arlington,26,144,170
1011,2011-07-22,3,0,7,0,5,1,1,0.848333,0.8408959999999999,0.580417,0.1331,Washington NE,41,263,304
1012,2011-07-22,3,0,7,0,5,1,1,0.848333,0.8408959999999999,0.580417,0.1331,Washington NW,431,2131,2562
1013,2011-07-22,3,0,7,0,5,1,1,0.848333,0.8408959999999999,0.580417,0.1331,Washington SE,26,174,200
1014,2011-07-22,3,0,7,0,5,1,1,0.848333,0.8408959999999999,0.580417,0.1331,Washington SW,36,76,112
1015,2011-07-23,3,0,7,0,6,0,1,0.849167,0.804287,0.5,0.131221,Arlington,52,93,145
1016,2011-07-23,3,0,7,0,6,0,1,0.849167,0.804287,0.5,0.131221,Washington NE,66,238,304
1017,2011-07-23,3,0,7,0,6,0,1,0.849167,0.804287,0.5,0.131221,Washington NW,737,1695,2432
1018,2011-07-23,3,0,7,0,6,0,1,0.849167,0.804287,0.5,0.131221,Washington SE,44,184,228
1019,2011-07-23,3,0,7,0,6,0,1,0.849167,0.804287,0.5,0.131221,Washington SW,87,45,132
1020,2011-07-24,3,0,7,0,0,0,1,0.83,0.794829,0.550833,0.16917100000000002,Arlington,54,70,124
1021,2011-07-24,3,0,7,0,0,0,1,0.83,0.794829,0.550833,0.16917100000000002,Washington NE,65,256,321
1022,2011-07-24,3,0,7,0,0,0,1,0.83,0.794829,0.550833,0.16917100000000002,Washington NW,774,1921,2695
1023,2011-07-24,3,0,7,0,0,0,1,0.83,0.794829,0.550833,0.16917100000000002,Washington SE,61,210,271
1024,2011-07-24,3,0,7,0,0,0,1,0.83,0.794829,0.550833,0.16917100000000002,Washington SW,95,56,151
1025,2011-07-25,3,0,7,0,1,1,1,0.743333,0.720958,0.757083,0.09080830000000001,Arlington,39,170,209
1026,2011-07-25,3,0,7,0,1,1,1,0.743333,0.720958,0.757083,0.09080830000000001,Washington NE,31,348,379
1027,2011-07-25,3,0,7,0,1,1,1,0.743333,0.720958,0.757083,0.09080830000000001,Washington NW,416,2374,2790
1028,2011-07-25,3,0,7,0,1,1,1,0.743333,0.720958,0.757083,0.09080830000000001,Washington SE,23,206,229
1029,2011-07-25,3,0,7,0,1,1,1,0.743333,0.720958,0.757083,0.09080830000000001,Washington SW,57,126,183
1030,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,Arlington,55,220,275
1031,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,Washington NE,53,395,448
1032,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,Washington NW,527,2693,3220
1033,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,Washington SE,48,306,354
1034,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,Washington SW,66,147,213
1035,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.18346300000000001,Arlington,55,195,250
1036,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.18346300000000001,Washington NE,49,412,461
1037,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.18346300000000001,Washington NW,514,2787,3301
1038,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.18346300000000001,Washington SE,61,302,363
1039,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.18346300000000001,Washington SW,74,153,227
1040,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,Arlington,53,214,267
1041,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,Washington NE,49,368,417
1042,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,Washington NW,433,2767,3200
1043,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,Washington SE,40,258,298
1044,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,Washington SW,31,133,164
1045,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.17413800000000001,Arlington,41,190,231
1046,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.17413800000000001,Washington NE,54,326,380
